TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,AUTO_GYRO_ROTATION_RATE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,HEADING,MAX_ALTITUDE,PAYLOAD_RELEASED
3141,00:01:48,123,F,,48.9,23.6,100.7,4.0,0.8,-2.2,-1.7,1.0,-0.0,-0.0,0.2,-0.1,0.4,0.0,00:49:23,0.0,0.0,0.0,0,N/A,101,0.0,FALSE
3141,00:01:51,124,F,,49.1,23.6,100.7,4.0,0.9,-2.3,-2.0,1.0,-0.0,-0.0,0.2,-0.1,0.4,0.0,00:49:26,0.0,0.0,0.0,0,N/A,100,0.0,FALSE
3141,00:01:53,125,F,,48.8,23.6,100.7,4.0,0.8,-2.1,-1.4,1.0,-0.0,-0.0,0.2,-0.1,0.4,0.0,00:49:28,0.0,0.0,0.0,0,N/A,101,0.0,FALSE
3141,00:01:54,126,F,,48.7,23.6,100.7,4.0,1.2,-2.2,-1.5,1.0,-0.0,-0.0,0.2,-0.1,0.4,0.0,00:49:29,0.0,0.0,0.0,0,N/A,100,0.0,FALSE
3141,00:01:55,127,F,,48.5,23.6,100.7,4.0,0.8,-2.3,-1.9,1.0,-0.0,-0.0,0.2,-0.1,0.4,0.0,00:49:30,0.0,0.0,0.0,0,N/A,101,0.0,FALSE
3141,00:01:56,128,F,,49.0,23.6,100.7,4.0,0.9,-2.5,-1.8,1.0,-0.0,-0.0,0.2,-0.1,0.4,0.0,00:49:31,0.0,0.0,0.0,0,N/A,100,0.0,FALSE
3141,00:01:57,129,F,,48.7,23.6,100.7,4.0,0.7,-2.5,-2.0,1.0,-0.0,-0.0,0.2,-0.1,0.4,0.0,00:49:32,0.0,0.0,0.0,0,N/A,100,0.0,FALSE
3141,00:01:58,130,F,,49.1,23.6,100.7,4.0,0.7,-2.3,-1.8,1.0,-0.0,-0.0,0.2,-0.1,0.4,0.0,00:49:33,0.0,0.0,0.0,0,N/A,101,0.0,FALSE
3141,00:02:01,131,F,,49.1,23.6,100.7,4.0,0.9,-2.2,-1.9,1.0,-0.0,-0.0,0.2,-0.1,0.4,0.0,00:49:36,0.0,0.0,0.0,0,N/A,100,0.0,FALSE
3141,00:02:02,132,F,,48.9,23.6,100.7,4.0,0.7,-2.2,-1.7,1.0,-0.0,-0.0,0.2,-0.1,0.4,0.0,00:49:37,0.0,0.0,0.0,0,N/A,100,0.0,FALSE
3141,00:02:03,133,F,,48.8,23.6,100.7,4.0,0.9,-2.6,-1.8,1.0,-0.0,-0.0,0.2,-0.1,0.4,0.0,00:49:38,0.0,0.0,0.0,0,N/A,100,0.0,FALSE
3141,00:02:04,134,F,,48.7,23.7,100.7,4.0,0.9,-2.9,-2.0,1.0,-0.0,-0.0,0.2,-0.1,0.4,0.0,00:49:39,0.0,0.0,0.0,0,N/A,100,0.0,FALSE
3141,00:02:05,135,F,,48.8,23.7,100.7,4.0,0.6,-1.6,-2.6,1.0,-0.1,-0.0,0.2,-0.1,0.4,0.0,00:49:40,0.0,0.0,0.0,0,N/A,100,0.0,FALSE
3141,00:02:08,136,F,,48.9,23.7,100.7,4.0,0.9,-2.4,-1.8,1.0,-0.0,-0.0,0.2,-0.1,0.4,0.0,00:49:43,0.0,0.0,0.0,0,N/A,100,0.0,FALSE
3141,00:02:09,137,F,,48.7,23.7,100.7,4.0,1.1,-2.4,-1.4,1.0,-0.0,-0.0,0.2,-0.1,0.4,0.0,00:49:44,0.0,0.0,0.0,0,N/A,101,0.0,FALSE
3141,00:02:10,138,F,,48.6,23.7,100.7,4.0,1.0,-2.2,-1.6,1.0,-0.1,-0.0,0.2,-0.1,0.4,0.0,00:49:45,0.0,0.0,0.0,0,N/A,100,0.0,FALSE
3141,00:02:11,139,F,,48.8,23.7,100.7,4.0,1.0,-2.4,-1.3,1.0,-0.0,-0.0,0.2,-0.1,0.4,18.0,00:49:46,0.0,0.0,0.0,0,N/A,101,0.0,FALSE
3141,00:02:13,140,F,,48.8,23.7,100.7,4.0,1.7,-2.1,-1.4,1.0,-0.1,0.0,0.2,-0.1,0.4,72.0,00:49:48,0.0,0.0,0.0,0,N/A,99,0.0,FALSE
3141,00:02:14,141,F,,48.8,23.7,100.7,4.0,0.9,-2.5,-1.8,1.0,-0.1,0.0,0.2,-0.1,0.4,72.0,00:49:49,0.0,0.0,0.0,0,N/A,99,0.0,FALSE
3141,00:02:15,142,F,,48.8,23.7,100.7,4.0,0.9,-2.3,-1.9,1.0,-0.1,0.0,0.2,-0.1,0.4,36.0,00:49:50,0.0,0.0,0.0,0,N/A,98,0.0,FALSE
3141,00:02:16,143,F,,48.4,23.8,100.7,4.0,0.9,-2.5,-1.8,1.0,-0.1,0.0,0.2,-0.1,0.4,18.0,00:49:51,0.0,0.0,0.0,0,N/A,99,0.0,FALSE
3141,00:02:17,144,F,,48.5,23.8,100.7,4.0,0.8,-2.3,-1.9,1.0,-0.1,0.0,0.2,-0.1,0.4,36.0,00:49:52,0.0,0.0,0.0,0,N/A,98,0.0,FALSE
3141,00:02:18,145,F,,48.9,23.7,100.7,4.0,0.7,-2.6,-1.9,1.0,-0.1,0.0,0.2,-0.1,0.4,90.0,00:49:53,0.0,0.0,0.0,0,N/A,98,0.0,FALSE
3141,00:02:19,146,F,,48.3,23.8,100.7,4.0,0.9,-1.2,-2.3,1.0,-0.1,0.1,0.2,-0.1,0.4,126.0,00:49:54,0.0,0.0,0.0,0,N/A,98,0.0,FALSE
3141,00:02:20,147,F,,48.5,23.8,100.7,4.0,0.8,-2.0,-1.5,1.0,-0.1,0.0,0.2,-0.1,0.4,126.0,00:49:55,0.0,0.0,0.0,0,N/A,98,0.0,FALSE
3141,00:02:21,148,F,,48.8,23.8,100.7,4.0,0.9,-2.3,-1.6,1.0,-0.1,0.0,0.2,-0.1,0.4,126.0,00:49:56,0.0,0.0,0.0,0,N/A,99,0.0,FALSE
3141,00:02:22,149,F,,48.7,23.8,100.7,4.0,29.4,2.1,-11.9,1.1,0.1,-0.1,0.2,0.0,0.4,90.0,00:49:57,0.0,0.0,0.0,0,N/A,85,0.0,FALSE
3141,00:02:23,150,F,,48.6,23.8,100.7,4.0,-4.9,-7.1,1.4,1.0,-0.1,0.0,0.2,0.0,0.4,54.0,00:49:58,0.0,0.0,0.0,0,N/A,88,0.0,FALSE
3141,00:02:24,151,F,,48.7,23.8,100.7,4.0,0.9,-2.3,-1.8,1.0,-0.1,0.0,0.2,-0.0,0.4,162.0,00:49:59,0.0,0.0,0.0,0,N/A,90,0.0,FALSE
3141,00:02:25,152,F,,48.7,23.8,100.7,4.0,0.8,-2.3,-1.9,1.0,-0.1,0.0,0.2,-0.0,0.4,144.0,00:50:00,0.0,0.0,0.0,0,N/A,90,0.0,FALSE
3141,00:02:26,153,F,,48.3,23.8,100.7,4.0,0.8,-2.3,-2.1,1.0,-0.1,0.0,0.1,0.0,0.4,90.0,00:50:01,0.0,0.0,0.0,0,N/A,89,0.0,FALSE
3141,00:02:27,154,F,,48.5,23.8,100.7,4.0,0.9,-2.4,-1.7,1.0,-0.1,0.0,0.2,-0.0,0.4,18.0,00:50:02,0.0,0.0,0.0,0,N/A,90,0.0,FALSE
3141,00:02:28,155,F,,48.3,23.8,100.7,4.0,0.9,-2.4,-1.8,1.0,-0.0,-0.0,0.2,-0.0,0.4,54.0,00:50:03,0.0,0.0,0.0,0,N/A,90,0.0,FALSE
3141,00:02:30,156,F,,48.5,23.8,100.7,4.0,0.8,-1.7,-1.8,1.0,-0.1,0.0,0.2,-0.0,0.4,72.0,00:50:05,0.0,0.0,0.0,0,N/A,90,0.0,FALSE
3141,00:02:31,157,F,,48.5,23.8,100.7,4.0,0.7,-2.3,-1.7,1.0,-0.1,0.0,0.2,-0.0,0.4,162.0,00:50:06,0.0,0.0,0.0,0,N/A,90,0.0,FALSE
3141,00:02:32,158,F,,48.3,23.8,100.7,4.0,0.8,-2.4,-1.8,1.0,-0.1,-0.1,0.2,-0.0,0.4,72.0,00:50:07,0.0,0.0,0.0,0,N/A,93,0.0,FALSE
3141,00:02:33,159,F,,48.5,23.8,100.7,4.0,-0.3,-10.9,-6.3,1.0,-0.0,-0.1,0.2,-0.0,0.4,72.0,00:50:08,0.0,0.0,0.0,0,N/A,93,0.0,FALSE
3141,00:02:34,160,F,,48.4,23.8,100.7,4.0,1.9,-3.0,-1.7,1.1,-0.0,-0.2,0.2,-0.0,0.4,162.0,00:50:09,0.0,0.0,0.0,0,N/A,93,0.0,FALSE
3141,00:02:35,161,F,,48.7,23.8,100.7,4.0,1.4,-3.7,-1.1,1.0,-0.0,-0.1,0.2,-0.0,0.4,36.0,00:50:10,0.0,0.0,0.0,0,N/A,93,0.0,FALSE
3141,00:02:36,162,F,,48.5,23.8,100.7,4.0,0.7,-2.1,-1.5,1.0,-0.0,-0.1,0.2,-0.0,0.4,36.0,00:50:11,0.0,0.0,0.0,0,N/A,93,0.0,FALSE
3141,00:02:37,163,F,,48.5,23.8,100.7,4.0,0.4,-1.9,-2.5,1.0,-0.0,-0.1,0.2,-0.0,0.4,36.0,00:50:12,0.0,0.0,0.0,0,N/A,93,0.0,FALSE
3141,00:02:38,164,F,,48.5,23.8,100.7,4.0,-0.5,-1.7,-4.4,1.0,-0.0,-0.1,0.2,-0.0,0.4,36.0,00:50:13,0.0,0.0,0.0,0,N/A,94,0.0,FALSE
3141,00:02:40,165,F,,48.4,23.8,100.7,4.0,0.7,1.5,-0.8,1.0,0.0,-0.1,0.2,-0.0,0.4,36.0,00:50:15,0.0,0.0,0.0,0,N/A,93,0.0,FALSE
3141,00:02:41,166,F,,48.8,23.8,100.7,4.0,0.7,-2.2,-1.7,1.0,-0.0,-0.0,0.2,-0.0,0.4,0.0,00:50:16,0.0,0.0,0.0,0,N/A,91,0.0,FALSE
3141,00:02:42,167,F,,48.3,23.8,100.7,4.0,0.9,-2.5,-1.8,1.0,-0.0,-0.0,0.2,-0.0,0.4,72.0,00:50:17,0.0,0.0,0.0,0,N/A,91,0.0,FALSE
3141,00:02:43,168,F,,48.4,23.8,100.7,4.0,0.8,-2.3,-1.7,1.0,-0.0,-0.1,0.2,-0.0,0.4,36.0,00:50:18,0.0,0.0,0.0,0,N/A,91,0.0,FALSE
3141,00:02:44,169,F,,48.2,23.8,100.7,4.0,0.8,-2.2,-1.8,1.0,-0.0,-0.0,0.2,-0.0,0.4,36.0,00:50:19,0.0,0.0,0.0,0,N/A,91,0.0,FALSE
3141,00:02:45,170,F,,48.4,23.8,100.7,4.0,0.8,-2.4,-1.9,1.0,-0.0,-0.0,0.2,-0.0,0.4,54.0,00:50:20,0.0,0.0,0.0,0,N/A,91,0.0,FALSE
3141,00:02:46,171,F,,48.4,23.8,100.7,4.0,0.9,-2.3,-1.8,1.0,-0.0,-0.0,0.2,-0.0,0.4,18.0,00:50:21,0.0,0.0,0.0,0,N/A,91,0.0,FALSE
3141,00:02:47,172,F,,48.6,23.8,100.7,4.0,0.8,-2.3,-1.9,1.0,-0.0,-0.0,0.2,-0.0,0.4,0.0,00:50:22,0.0,0.0,0.0,0,N/A,92,0.0,FALSE
3141,00:02:48,173,F,,48.4,23.9,100.7,4.0,0.8,-2.2,-1.9,1.0,-0.0,-0.0,0.2,-0.0,0.4,18.0,00:50:23,0.0,0.0,0.0,0,N/A,91,0.0,FALSE
3141,00:02:49,174,F,,48.5,23.9,100.7,4.0,0.9,-2.3,-1.8,1.0,-0.0,-0.0,0.2,-0.0,0.4,0.0,00:50:24,0.0,0.0,0.0,0,N/A,91,0.0,FALSE
3141,00:02:50,175,F,,48.6,23.9,100.7,4.0,0.9,-2.3,-2.1,1.0,-0.0,-0.0,0.2,-0.0,0.4,0.0,00:50:25,0.0,0.0,0.0,0,N/A,91,0.0,FALSE
3141,00:02:51,176,F,,48.5,23.9,100.7,4.0,0.7,-3.8,-1.6,1.0,-0.0,-0.1,0.2,-0.0,0.4,36.0,00:50:26,0.0,0.0,0.0,0,N/A,91,0.0,FALSE
3141,00:02:53,177,F,,48.5,23.9,100.7,4.0,1.7,-3.2,-2.9,1.0,-0.1,-0.0,0.2,-0.0,0.4,0.0,00:50:28,0.0,0.0,0.0,0,N/A,91,0.0,FALSE
3141,00:02:55,178,F,,48.5,23.9,100.7,4.0,1.2,-2.2,-1.8,1.0,-0.0,-0.0,0.2,0.0,0.4,18.0,00:50:30,0.0,0.0,0.0,0,N/A,88,0.0,FALSE
3141,00:02:59,179,F,,48.7,23.9,100.7,4.0,4.3,-3.5,-0.5,1.0,-0.0,-0.0,0.2,0.0,0.4,0.0,00:50:34,0.0,0.0,0.0,0,N/A,89,0.0,FALSE
3141,00:03:00,180,F,,48.2,23.9,100.7,4.0,1.1,-1.6,-1.2,1.0,-0.1,-0.0,0.2,0.0,0.4,18.0,00:50:35,0.0,0.0,0.0,0,N/A,88,0.0,FALSE
3141,00:03:01,181,F,,48.6,23.9,100.7,4.0,1.4,-0.5,-2.4,1.0,-0.1,-0.0,0.2,0.0,0.4,18.0,00:50:36,0.0,0.0,0.0,0,N/A,87,0.0,FALSE
3141,00:03:02,182,F,,48.8,23.9,100.7,4.0,0.8,-2.9,-2.2,1.0,-0.1,-0.0,0.2,0.0,0.4,0.0,00:50:37,0.0,0.0,0.0,0,N/A,87,0.0,FALSE
3141,00:03:03,183,F,,48.6,23.9,100.7,4.0,1.5,-2.2,-2.0,1.0,-0.1,-0.1,0.2,0.0,0.4,0.0,00:50:38,0.0,0.0,0.0,0,N/A,87,0.0,FALSE
3141,00:03:04,184,F,,48.7,23.9,100.7,4.0,0.7,-2.4,-1.8,1.0,-0.1,-0.0,0.2,0.0,0.4,36.0,00:50:39,0.0,0.0,0.0,0,N/A,87,0.0,FALSE
3141,00:03:05,185,F,,48.6,23.9,100.7,4.0,0.8,-2.2,-1.7,1.0,-0.1,-0.0,0.2,0.0,0.4,0.0,00:50:40,0.0,0.0,0.0,0,N/A,88,0.0,FALSE
3141,00:03:06,186,F,,48.6,23.9,100.7,4.0,0.9,-2.3,-1.9,1.0,-0.1,-0.0,0.2,0.0,0.4,0.0,00:50:41,0.0,0.0,0.0,0,N/A,87,0.0,FALSE
3141,00:03:07,187,F,,48.8,23.9,100.7,4.0,0.7,-2.3,-1.8,1.0,-0.1,-0.0,0.2,0.0,0.4,18.0,00:50:42,0.0,0.0,0.0,0,N/A,87,0.0,FALSE
3141,00:03:08,188,F,,48.8,23.9,100.7,4.0,0.9,-2.2,-1.9,1.0,-0.1,-0.0,0.2,0.0,0.4,0.0,00:50:43,0.0,0.0,0.0,0,N/A,88,0.0,FALSE
3141,00:03:09,189,F,,48.8,23.9,100.7,4.0,0.7,-2.3,-1.8,1.0,-0.1,-0.0,0.2,0.0,0.4,0.0,00:50:44,0.0,0.0,0.0,0,N/A,87,0.0,FALSE
3141,00:03:10,190,F,,49.0,23.9,100.7,4.0,0.8,-2.3,-1.8,1.0,-0.1,-0.0,0.2,0.0,0.4,0.0,00:50:45,0.0,0.0,0.0,0,N/A,87,0.0,FALSE
3141,00:03:11,191,F,,48.8,23.9,100.7,4.0,1.0,-2.6,-1.8,1.0,-0.1,-0.0,0.2,0.0,0.4,0.0,00:50:46,0.0,0.0,0.0,0,N/A,87,0.0,FALSE
3141,00:03:12,192,F,,48.9,23.9,100.7,4.0,0.4,-2.3,-0.8,1.0,-0.0,-0.0,0.2,0.0,0.4,36.0,00:50:47,0.0,0.0,0.0,0,N/A,89,0.0,FALSE
3141,00:03:13,193,F,,48.7,23.9,100.7,4.0,6.4,5.1,6.0,1.0,-0.1,0.0,0.2,-0.0,0.4,18.0,00:50:48,0.0,0.0,0.0,0,N/A,92,0.0,FALSE
3141,00:03:14,194,F,,48.7,23.9,100.7,4.0,0.8,-2.2,-1.7,1.0,-0.0,0.0,0.2,-0.0,0.4,0.0,00:50:49,0.0,0.0,0.0,0,N/A,92,0.0,FALSE
3141,00:03:15,195,F,,48.5,24.0,100.7,4.0,0.9,-2.3,-2.3,1.0,-0.1,0.0,0.1,-0.0,0.4,0.0,00:50:50,0.0,0.0,0.0,0,N/A,91,0.0,FALSE
3141,00:03:16,196,F,,48.7,24.0,100.7,4.0,-29.0,0.1,-2.2,1.0,-0.1,0.0,0.3,-0.2,0.3,54.0,00:50:51,0.0,0.0,0.0,0,N/A,119,0.0,FALSE
3141,00:03:17,197,F,,49.0,23.9,100.7,4.0,0.7,-2.2,-1.8,1.0,-0.0,0.0,0.3,-0.2,0.4,0.0,00:50:52,0.0,0.0,0.0,0,N/A,120,0.0,FALSE
3141,00:03:18,198,F,,48.8,24.0,100.7,4.0,0.8,-2.3,-1.7,1.0,-0.1,0.0,0.3,-0.2,0.3,72.0,00:50:53,0.0,0.0,0.0,0,N/A,121,0.0,FALSE
3141,00:03:19,199,F,,49.0,24.0,100.7,4.0,1.1,-2.1,-2.7,1.0,-0.1,0.1,0.3,-0.2,0.4,72.0,00:50:54,0.0,0.0,0.0,0,N/A,117,0.0,FALSE
3141,00:03:20,200,F,,49.1,24.0,100.7,4.0,0.4,-3.1,-0.3,1.0,-0.1,-0.0,0.3,-0.2,0.4,0.0,00:50:55,0.0,0.0,0.0,0,N/A,120,0.0,FALSE
3141,00:03:21,201,F,,48.6,24.0,100.7,4.0,0.2,-6.3,-7.2,1.0,-0.1,-0.0,0.3,-0.2,0.4,0.0,00:50:56,0.0,0.0,0.0,0,N/A,118,0.0,FALSE
3141,00:03:22,202,F,,49.1,24.0,100.7,4.0,1.0,-1.9,-2.0,1.0,-0.1,-0.1,0.3,-0.2,0.4,0.0,00:50:57,0.0,0.0,0.0,0,N/A,117,0.0,FALSE
3141,00:03:23,203,F,,48.9,24.0,100.7,4.0,0.9,-2.6,-2.0,1.0,-0.1,-0.1,0.3,-0.2,0.4,18.0,00:50:58,0.0,0.0,0.0,0,N/A,117,0.0,FALSE
3141,00:03:24,204,F,,48.7,24.0,100.7,4.0,0.5,-1.2,-1.2,1.0,-0.1,0.0,0.3,-0.2,0.4,0.0,00:50:59,0.0,0.0,0.0,0,N/A,116,0.0,FALSE
3141,00:03:25,205,F,,48.8,24.0,100.7,4.0,122.7,-5.8,-2.2,1.1,-0.1,0.2,0.2,-0.2,0.3,36.0,00:51:00,0.0,0.0,0.0,0,N/A,129,0.0,FALSE
3141,00:03:26,206,F,,48.9,24.0,100.7,4.0,9.9,13.7,-17.5,1.0,-0.1,0.1,0.2,-0.2,0.1,36.0,00:51:01,0.0,0.0,0.0,0,N/A,138,0.0,FALSE
3141,00:03:27,207,F,,48.7,24.0,100.7,4.0,30.6,-6.2,-9.0,1.0,-0.0,-0.0,0.2,-0.6,-0.0,90.0,00:51:02,0.0,0.0,0.0,0,N/A,180,0.0,FALSE
3141,00:03:28,208,F,,48.9,24.0,100.7,4.0,4.7,5.7,7.9,1.0,-0.3,0.0,0.3,0.1,0.1,108.0,00:51:03,0.0,0.0,0.0,0,N/A,60,0.0,FALSE
3141,00:03:29,209,F,,48.8,24.0,100.7,4.0,0.4,-4.7,-1.4,1.0,-0.1,-0.0,0.2,0.2,0.1,72.0,00:51:04,0.0,0.0,0.0,0,N/A,18,0.0,FALSE
3141,00:03:30,210,F,,48.7,24.0,100.7,4.0,0.8,-2.3,-1.8,1.0,-0.1,0.0,0.2,0.1,0.1,54.0,00:51:05,0.0,0.0,0.0,0,N/A,35,0.0,FALSE
3141,00:03:31,211,F,,48.8,24.0,100.7,4.0,0.5,-0.4,-1.5,1.0,-0.2,0.0,0.1,0.2,0.0,18.0,00:51:06,0.0,0.0,0.0,0,N/A,10,0.0,FALSE
3141,00:03:32,212,F,,48.8,24.0,100.7,4.0,1.0,-1.9,3.2,1.0,-0.2,-0.0,0.3,0.1,0.1,54.0,00:51:07,0.0,0.0,0.0,0,N/A,28,0.0,FALSE
3141,00:03:33,213,F,,48.7,24.0,100.7,4.0,1.2,-2.0,-0.8,1.0,-0.3,0.1,0.3,0.1,0.1,18.0,00:51:08,0.0,0.0,0.0,0,N/A,45,0.0,FALSE
3141,00:03:34,214,F,,48.8,24.0,100.7,4.0,0.9,-2.6,-1.8,1.0,-0.3,0.1,0.3,0.1,0.1,0.0,00:51:09,0.0,0.0,0.0,0,N/A,40,0.0,FALSE
3141,00:03:35,215,F,,48.5,24.0,100.7,4.0,1.1,-1.8,-1.7,1.0,-0.3,0.1,0.3,0.1,0.1,18.0,00:51:10,0.0,0.0,0.0,0,N/A,36,0.0,FALSE
3141,00:03:36,216,F,,48.8,24.0,100.7,4.0,-13.3,13.5,-0.2,1.0,-0.4,0.0,0.3,0.1,0.1,0.0,00:51:11,0.0,0.0,0.0,0,N/A,42,0.0,FALSE
3141,00:03:38,217,F,,49.0,24.0,100.7,4.0,14.6,-7.6,-0.5,0.9,-0.4,0.1,0.3,0.0,0.1,18.0,00:51:13,0.0,0.0,0.0,0,N/A,65,0.0,FALSE
3141,00:03:39,218,F,,48.9,24.0,100.7,4.0,-2.6,0.5,-2.5,0.9,-0.4,0.1,0.3,0.1,0.1,18.0,00:51:14,0.0,0.0,0.0,0,N/A,39,0.0,FALSE
3141,00:03:40,219,F,,48.9,24.0,100.7,4.0,-1.3,-1.7,-2.1,0.9,-0.4,0.1,0.3,0.1,0.1,0.0,00:51:15,0.0,0.0,0.0,0,N/A,39,0.0,FALSE
3141,00:03:41,220,F,,48.8,24.0,100.7,4.0,0.8,-2.6,-2.1,0.9,-0.5,0.1,0.3,0.1,0.1,0.0,00:51:16,0.0,0.0,0.0,0,N/A,49,0.0,FALSE
3141,00:03:42,221,F,,48.7,24.0,100.7,4.0,3.8,-0.1,-2.2,0.9,-0.5,0.2,0.3,0.1,0.1,0.0,00:51:17,0.0,0.0,0.0,0,N/A,63,0.0,FALSE
3141,00:03:43,222,F,,48.7,24.0,100.7,4.0,0.5,-0.8,-2.1,0.9,-0.5,0.1,0.3,0.1,0.1,36.0,00:51:18,0.0,0.0,0.0,0,N/A,38,0.0,FALSE
3141,00:03:44,223,F,,48.8,24.0,100.7,4.0,7.1,-5.3,8.2,0.9,-0.6,0.1,0.3,0.1,0.1,72.0,00:51:19,0.0,0.0,0.0,0,N/A,40,0.0,FALSE
3141,00:03:46,224,F,,49.1,23.9,100.7,4.0,16.8,-6.3,-4.7,0.8,-0.6,0.2,0.3,-0.0,0.1,90.0,00:51:21,0.0,0.0,0.0,0,N/A,90,0.0,FALSE
3141,00:03:48,225,F,,48.9,23.9,100.7,4.0,19.5,-19.2,-41.6,0.6,-0.5,0.0,0.3,0.1,0.1,18.0,00:51:23,0.0,0.0,0.0,0,N/A,35,0.0,FALSE
3141,00:03:49,226,F,,48.7,23.9,100.7,4.0,0.7,-3.3,-1.6,1.0,-0.1,-0.0,0.3,0.0,0.0,36.0,00:51:24,0.0,0.0,0.0,0,N/A,55,0.0,FALSE
3141,00:03:50,227,F,,48.7,23.9,100.7,4.0,0.8,-2.2,-1.9,1.0,-0.1,-0.0,0.3,0.0,0.1,0.0,00:51:25,0.0,0.0,0.0,0,N/A,62,0.0,FALSE
3141,00:03:51,228,F,,48.9,23.9,100.7,4.0,0.9,-2.7,-1.4,1.0,-0.1,-0.0,0.3,0.0,0.1,0.0,00:51:26,0.0,0.0,0.0,0,N/A,62,0.0,FALSE
3141,00:03:52,229,F,,49.0,23.9,100.7,4.0,4.6,-0.9,-4.1,1.0,-0.1,-0.0,0.3,-0.0,0.1,0.0,00:51:27,0.0,0.0,0.0,0,N/A,108,0.0,FALSE
3141,00:03:53,230,F,,49.0,24.0,100.7,4.0,0.9,-2.3,-1.9,1.0,-0.1,-0.1,0.3,0.0,0.1,0.0,00:51:28,0.0,0.0,0.0,0,N/A,82,0.0,FALSE
3141,00:03:54,231,F,,48.9,24.0,100.7,4.0,1.4,-1.5,-1.9,1.0,-0.0,-0.0,0.3,0.1,0.1,0.0,00:51:29,0.0,0.0,0.0,0,N/A,59,0.0,FALSE
3141,00:03:55,232,F,,48.8,24.0,100.7,4.0,-0.1,-3.4,2.0,1.0,-0.1,-0.1,0.3,0.0,0.1,0.0,00:51:30,0.0,0.0,0.0,0,N/A,62,0.0,FALSE
3141,00:03:56,233,F,,49.2,23.9,100.7,4.0,1.5,-2.2,-0.7,1.0,-0.1,-0.0,0.3,0.0,0.1,0.0,00:51:31,0.0,0.0,0.0,0,N/A,56,0.0,FALSE
3141,00:03:57,234,F,,49.0,23.9,100.7,4.0,0.8,-2.4,-1.9,1.0,-0.1,-0.1,0.3,0.0,0.1,0.0,00:51:32,0.0,0.0,0.0,0,N/A,87,0.0,FALSE
3141,00:03:58,235,F,,49.1,23.9,100.7,4.0,1.7,-1.3,-3.7,1.0,-0.1,-0.0,0.3,-0.0,0.0,0.0,00:51:33,0.0,0.0,0.0,0,N/A,97,0.0,FALSE
3141,00:03:59,236,F,,48.8,24.0,100.7,4.0,13.9,-1.4,-2.1,1.0,-0.0,-0.1,0.3,-0.0,0.1,0.0,00:51:34,0.0,0.0,0.0,0,N/A,128,0.0,FALSE
3141,00:04:00,237,F,,49.1,24.0,100.7,4.0,0.8,-2.1,-1.4,1.0,-0.0,-0.0,0.3,0.0,0.1,0.0,00:51:35,0.0,0.0,0.0,0,N/A,86,0.0,FALSE
3141,00:04:01,238,F,,49.1,24.0,100.7,4.0,0.8,-2.2,-1.6,1.0,-0.0,-0.1,0.3,0.0,0.1,0.0,00:51:36,0.0,0.0,0.0,0,N/A,74,0.0,FALSE
3141,00:04:02,239,F,,49.1,24.0,100.7,4.0,-3.2,-1.7,-1.3,1.0,-0.1,-0.1,0.3,-0.0,0.1,0.0,00:51:37,0.0,0.0,0.0,0,N/A,91,0.0,FALSE
3141,00:04:03,240,F,,48.9,24.0,100.7,4.0,1.2,-5.0,-2.3,1.0,-0.1,-0.1,0.3,0.0,-0.1,0.0,00:51:38,0.0,0.0,0.0,0,N/A,284,0.0,FALSE
3141,00:04:05,241,F,,49.2,24.0,100.7,4.0,0.4,-2.3,-2.0,1.0,-0.0,-0.1,0.2,0.0,-0.1,18.0,00:51:40,0.0,0.0,0.0,0,N/A,280,0.0,FALSE
3141,00:04:06,242,F,,48.9,24.0,100.7,4.0,1.1,-2.7,-2.3,1.0,-0.1,-0.1,0.2,0.0,-0.1,18.0,00:51:41,0.0,0.0,0.0,0,N/A,279,0.0,FALSE
3141,00:04:07,243,F,,49.1,24.0,100.7,4.0,0.8,-2.3,-1.5,1.0,-0.0,-0.1,0.2,0.0,-0.1,72.0,00:51:42,0.0,0.0,0.0,0,N/A,278,0.0,FALSE
3141,00:04:08,244,F,,48.8,24.0,100.7,4.0,0.8,-2.3,-1.8,1.0,-0.0,-0.1,0.2,0.0,-0.1,90.0,00:51:43,0.0,0.0,0.0,0,N/A,274,0.0,FALSE
3141,00:04:09,245,F,,48.8,24.0,100.7,4.0,0.7,-1.8,-1.8,1.0,0.0,-0.1,0.2,0.0,-0.2,108.0,00:51:44,0.0,0.0,0.0,0,N/A,270,0.0,FALSE
3141,00:04:10,246,F,,48.9,24.0,100.7,4.0,0.7,-1.2,-1.6,1.0,0.0,-0.1,0.2,0.0,-0.2,108.0,00:51:45,0.0,0.0,0.0,0,N/A,270,0.0,FALSE
3141,00:04:11,247,F,,48.8,24.1,100.7,4.0,-9.3,11.6,19.1,1.1,-0.1,-0.1,0.2,0.0,-0.1,18.0,00:51:46,0.0,0.0,0.0,0,N/A,275,0.0,FALSE
